id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,contact_target,subgroup_utilization_ratio,expected_gross_proxy,expected_net_profit,profitable_contact,rank_expected_net_profit,target_top1200_net_profit,target_positive_net_profit
18326,57,retired,married,tertiary,telephone,77.91,no,no,1,unknown,2,0.18085676874123147,821,0,0.22067425950092937,3.1094218753641694,-4.8600760156086125,0,5293,1,0
22365,38,self-employed,married,secondary,cellular,136.15,no,no,0,unknown,2,0.09044015226503833,3597,0,0.2518339228787283,3.100938557718557,-4.860457764902665,0,5294,1,0
21047,45,services,married,secondary,cellular,241.0,yes,yes,0,unknown,2,0.03710417984178783,6214,0,0.3462625027682805,3.0963164682188227,-4.860665758930153,0,5295,1,0
19318,33,technician,single,tertiary,cellular,95.3,yes,yes,7,low,2,0.10421195682140004,2916,0,0.31142911340016555,3.092926936461146,-4.8608182878592485,0,5296,1,0
20658,57,technician,divorced,secondary,,244.91,no,no,2,unknown,2,0.05785287288983565,5212,0,0.21827941375316728,3.0927458104847587,-4.860826438528186,0,5297,1,0
19875,32,technician,divorced,tertiary,cellular,72.83,no,no,0,unknown,2,0.1840335232669216,754,0,0.22981708603561046,3.0802755194866447,-4.861387601623101,0,5298,1,0
22542,37,blue-collar,married,secondary,,284.53,yes,no,0,unknown,2,0.030186184635748427,6750,0,0.35856884777974496,3.0797030534979393,-4.861413362592593,0,5299,1,0
20615,52,entrepreneur,married,tertiary,,662.42,yes,yes,0,unknown,2,0.015291152113653589,7599,0,0.30365675198911435,3.0757893391380375,-4.861589479738789,0,5300,1,0
21840,55,unemployed,divorced,secondary,,378.76,yes,no,0,unknown,2,0.02264245381927806,7244,0,0.35856884777974496,3.0751064497808183,-4.861620209759863,0,5301,1,0
19586,40,blue-collar,married,secondary,,285.31,yes,no,0,unknown,2,0.03003983962049445,6772,0,0.35856884777974496,3.073174062570437,-4.86170716718433,0,5302,1,0
16029,48,blue-collar,divorced,primary,,336.1,yes,no,0,unknown,2,0.025470777311763077,7056,0,0.35856884777974496,3.0696104663656816,-4.861867529013544,0,5303,1,0
22818,37,blue-collar,married,secondary,,283.58,yes,no,0,unknown,2,0.030185201725924846,6751,0,0.35856884777974496,3.0693204741521845,-4.861880578663151,0,5304,1,0
22374,40,admin.,divorced,secondary,,228.91,yes,no,0,unknown,2,0.03737862892587447,6185,0,0.35856884777974496,3.068037673296579,-4.861938304701654,0,5305,1,0
21010,38,blue-collar,married,secondary,cellular,162.89,yes,yes,0,low,2,0.05438410170110211,5374,0,0.3462625027682805,3.0674101227617747,-4.86196654447572,0,5306,1,0
17223,51,management,divorced,tertiary,cellular,95.58,yes,no,1,unknown,2,0.11226403821350142,2605,0,0.28542928199181256,3.062712360390259,-4.862177943782438,0,5307,1,0
21833,57,,single,secondary,,309.23,no,no,0,unknown,2,0.04001679060558485,6019,0,0.24743492778381734,3.0618568302221414,-4.862216442640004,0,5308,1,0
18449,31,technician,single,tertiary,cellular,56.21,no,no,1,unknown,2,0.19198553132503451,628,0,0.2829305419136747,3.0532468431607493,-4.862603892057766,0,5309,1,0
21683,34,services,married,secondary,,321.2,yes,no,2,unknown,2,0.026475232051867494,6973,0,0.35856884777974496,3.0492137366344876,-4.862785381851448,0,5310,1,0
21390,36,technician,married,secondary,cellular,119.62,yes,no,1,unknown,2,0.07237013304739215,4486,0,0.3519165155311745,3.046511472948674,-4.86290698371731,0,5311,1,0
19832,40,blue-collar,married,primary,cellular,118.59,yes,no,2,low,2,0.07297186290615174,4463,0,0.3519165155311745,3.0453916418368685,-4.862957376117341,0,5312,1,0
23031,25,student,single,tertiary,cellular,71.06,no,no,1,unknown,2,0.1514286870036704,1460,0,0.2829305419136747,3.044480461769467,-4.862998379220374,0,5313,1,0
18176,49,self-employed,married,secondary,,258.79,yes,no,0,unknown,2,0.019039930975623974,7481,0,0.6176918604651164,3.043580120170921,-4.863038894592308,0,5314,1,0
16913,41,entrepreneur,married,tertiary,,333.49,yes,no,2,unknown,2,0.029352428143398345,6822,0,0.31083035173548323,3.0426378893727115,-4.863081294978228,0,5315,1,0
19754,34,admin.,divorced,secondary,cellular,64.55,no,no,0,unknown,2,0.16455607153392415,1096,0,0.2853956595556212,3.0314996421487193,-4.863582516103308,0,5316,1,0
21468,37,blue-collar,married,primary,,371.36,yes,no,1,unknown,2,0.022763092093446957,7237,0,0.35856884777974496,3.0310907149822928,-4.863600917825797,0,5317,1,0
21265,40,services,married,secondary,cellular,135.15,yes,no,0,unknown,2,0.06369945271122371,4950,0,0.3519165155311745,3.0296426077317573,-4.863666082652071,0,5318,1,0
20111,56,blue-collar,married,primary,,846.07,yes,yes,0,unknown,2,0.012292013259775823,7673,0,0.2906601427744907,3.0228374822782635,-4.863972313297478,0,5319,1,0
22163,29,housemaid,married,primary,cellular,162.55,no,no,0,unknown,2,0.06703954354581304,4746,0,0.27715574642500507,3.020243163594181,-4.864089057638262,0,5320,1,0
22236,43,management,married,tertiary,cellular,84.1,yes,no,0,low,2,0.10609906584220677,2846,0,0.3383248848997814,3.0188497515031743,-4.864151761182357,0,5321,1,0
22868,36,blue-collar,married,primary,,386.39,yes,no,0,unknown,2,0.021768209415073323,7318,0,0.35856884777974496,3.015929189211335,-4.86428318648549,0,5322,1,0
21678,71,housemaid,married,primary,cellular,165.26,no,no,1,unknown,2,0.06564451462629708,4826,0,0.27715574642500507,3.006699860400147,-4.864698506281993,0,5323,1,0
15550,37,management,married,tertiary,cellular,55.2,no,no,1,unknown,2,0.1626829535075133,1142,0,0.33472575145881395,3.005870397201261,-4.864735832125943,0,5324,1,0
18765,30,blue-collar,married,secondary,,581.27,yes,yes,0,unknown,2,0.01778814292091293,7535,0,0.2906601427744907,3.0053426997142254,-4.86475957851286,0,5325,1,0
22147,39,blue-collar,married,secondary,cellular,184.61,yes,yes,0,unknown,2,0.04693284189653665,5673,0,0.3462625027682805,3.0001124874818395,-4.864994938063317,0,5326,1,0
16549,40,blue-collar,married,primary,,316.62,no,no,1,unknown,2,0.040062730764829316,6013,0,0.23639526962078947,2.998594049748784,-4.865063267761305,0,5327,1,0
20723,32,services,married,secondary,cellular,218.25,yes,yes,1,unknown,2,0.039647638102352875,6028,0,0.3462625027682805,2.9962430294009836,-4.865169063676956,0,5328,1,0
18332,32,management,single,tertiary,cellular,83.08,yes,no,0,unknown,2,0.11093894940523595,2668,0,0.32370218703764736,2.983500880105115,-4.8657424603952695,0,5329,1,0
20385,40,blue-collar,married,primary,cellular,196.17,no,yes,1,unknown,2,0.06209192000960142,5027,0,0.24451283292728782,2.9783061537494544,-4.865976223081274,0,5330,1,0
19606,53,retired,divorced,secondary,cellular,84.74,no,no,0,unknown,2,0.16175891408791315,1168,0,0.2172672266603522,2.978179728605658,-4.865981912212745,0,5331,1,0
21734,35,technician,single,secondary,cellular,86.72,no,no,0,unknown,2,0.13916878985837944,1783,0,0.2461817869875482,2.9710984300935825,-4.866300570645789,0,5332,1,0
18064,53,management,divorced,tertiary,cellular,89.12,yes,no,2,unknown,2,0.11675860366770432,2443,0,0.28542928199181256,2.9700420315296605,-4.866348108581166,0,5333,1,0
18653,32,self-employed,married,tertiary,,169.94,yes,no,1,unknown,2,0.028272892647371244,6884,0,0.6176918604651164,2.967821226074888,-4.86644804482663,0,5334,1,0
18316,36,blue-collar,single,primary,telephone,103.55,yes,no,1,low,2,0.07923726609777579,4182,0,0.3614769354595302,2.9659250889589464,-4.866533370996847,0,5335,1,0
20001,38,admin.,divorced,secondary,,210.63,yes,no,1,unknown,2,0.03924368733588162,6055,0,0.35856884777974496,2.963893472800598,-4.8666247937239735,0,5336,1,0
21351,33,services,married,secondary,cellular,178.41,yes,yes,2,low,2,0.04796423061310678,5636,0,0.3462625027682805,2.963071555269515,-4.866661780012872,0,5337,1,0
21667,53,technician,married,secondary,,310.96,yes,no,1,unknown,2,0.02654349577912295,6968,0,0.35856884777974496,2.959614880115322,-4.86681733039481,0,5338,1,0
17815,48,management,married,tertiary,cellular,99.83,yes,no,0,unknown,2,0.09167485451989131,3549,0,0.32298264008632677,2.95590505852424,-4.866984272366409,0,5339,1,0
16378,41,technician,divorced,secondary,cellular,98.75,no,no,0,unknown,2,0.1376499115292256,1831,0,0.2172672266603522,2.9532979346397714,-4.867101592941211,0,5340,1,0
19009,26,blue-collar,single,secondary,cellular,122.6,no,yes,0,unknown,2,0.09838519796879458,3213,0,0.24451813188497476,2.949383886007971,-4.867277725129641,0,5341,1,0
16926,27,management,single,tertiary,,127.61,no,no,0,unknown,2,0.07512425612837505,4364,0,0.30755414533304487,2.948400514788859,-4.867321976834502,0,5342,1,0
21346,34,blue-collar,married,primary,,359.13,yes,no,1,unknown,2,0.02286577966241646,7225,0,0.35856884777974496,2.94449116421734,-4.86749789761022,0,5343,1,0
21203,29,self-employed,single,secondary,,201.94,yes,no,0,unknown,2,0.023556285766146823,7185,0,0.6176918604651164,2.93833321651008,-4.867775005257046,0,5344,1,0
15783,54,blue-collar,married,secondary,cellular,75.27,yes,no,5,low,2,0.11082482651143159,2674,0,0.3519165155311745,2.9356118019494124,-4.867897468912276,0,5345,1,0
17661,28,management,single,tertiary,,383.11,yes,yes,0,unknown,2,0.025157880619024336,7078,0,0.30433652772367226,2.9332671692636185,-4.868002977383137,0,5346,1,0
22200,28,student,single,tertiary,cellular,71.5,no,no,0,unknown,2,0.14475069203085703,1604,0,0.2829305419136747,2.9282390093148916,-4.86822924458083,0,5347,1,0
15511,40,technician,single,secondary,cellular,97.55,yes,no,1,unknown,2,0.08529798143267027,3834,0,0.3519165155311745,2.928233308164125,-4.868229501132614,0,5348,1,0
20175,23,housemaid,married,tertiary,cellular,114.09,yes,no,0,unknown,2,0.07293147420812122,4465,0,0.3519165155311745,2.9282100125744357,-4.86823054943415,0,5349,1,0
20467,46,blue-collar,married,primary,,363.83,yes,no,1,unknown,2,0.022423440273935346,7260,0,0.35856884777974496,2.925319500776797,-4.868360622465044,0,5350,1,0
16640,45,blue-collar,married,primary,cellular,105.04,yes,no,4,low,2,0.07907731363118115,4191,0,0.3519165155311745,2.9231174749251934,-4.868459713628367,0,5351,1,0
20187,59,blue-collar,married,,,152.22,no,no,0,unknown,2,0.08102076517935139,4070,0,0.23639526962078947,2.9154583393157076,-4.868804374730793,0,5352,1,0
18503,34,self-employed,married,secondary,cellular,97.53,no,no,3,low,2,0.11869210169235216,2356,0,0.2518339228787283,2.9152397353583512,-4.868814211908874,0,5353,1,0
21547,20,student,single,secondary,cellular,107.22,no,no,0,unknown,2,0.10976188410005433,2718,0,0.2461817869875482,2.897232017372845,-4.869624559218222,0,5354,1,0
21830,46,blue-collar,married,secondary,cellular,90.96,yes,no,0,low,2,0.09046721955277318,3595,0,0.3519165155311745,2.895885213060324,-4.869685165412285,0,5355,1,0
19901,57,management,married,tertiary,cellular,93.59,no,yes,0,unknown,2,0.09259544289349395,3517,0,0.333788506016827,2.892613696689834,-4.869832383648958,0,5356,1,0
22329,30,blue-collar,married,secondary,,263.73,yes,no,0,unknown,2,0.03051049905842843,6706,0,0.35856884777974496,2.8852363951243456,-4.870164362219405,0,5357,1,0
17451,32,management,single,secondary,,176.88,yes,no,1,unknown,2,0.03258147102394178,6515,0,0.5005674751243782,2.8847756625114394,-4.870185095186986,0,5358,1,0
22997,53,blue-collar,married,secondary,,411.45,no,yes,0,unknown,2,0.030302210871822596,6733,0,0.23132134698707157,2.884078621519634,-4.870216462031617,0,5359,1,0
17434,32,management,single,tertiary,cellular,134.62,yes,yes,0,unknown,2,0.06641164674648371,4784,0,0.321737878986111,2.8764447050670596,-4.8705599882719826,0,5360,1,0
19849,26,technician,single,secondary,cellular,97.63,yes,no,0,unknown,2,0.08341317221893339,3932,0,0.3519165155311745,2.865877190856328,-4.8710355264114655,0,5361,1,0
22504,35,unemployed,single,secondary,cellular,103.93,no,no,1,unknown,2,0.11199078481110149,2616,0,0.2461817869875482,2.865359612810068,-4.871058817423547,0,5362,1,0
17438,37,admin.,single,secondary,cellular,82.74,yes,no,0,unknown,2,0.09830848006584074,3221,0,0.3519165155311745,2.862504295195234,-4.871187306716214,0,5363,1,0
21459,37,blue-collar,single,secondary,,210.79,yes,no,1,unknown,2,0.037741655014794054,6151,0,0.35856884777974496,2.8526172234946654,-4.87163222494274,0,5364,1,0
22628,40,blue-collar,married,secondary,cellular,102.18,yes,no,0,unknown,2,0.07930982462373105,4177,0,0.3519165155311745,2.8518884658383565,-4.871665019037274,0,5365,1,0
19480,31,services,single,secondary,,274.12,yes,no,0,unknown,2,0.028992812448664338,6847,0,0.35856884777974496,2.849729413212071,-4.871762176405457,0,5366,1,0
16425,27,technician,single,secondary,cellular,110.14,yes,yes,6,low,2,0.0744619258547624,4391,0,0.3462625027682805,2.839780681008816,-4.872209869354603,0,5367,1,0
21911,51,management,married,secondary,,662.73,yes,yes,0,unknown,2,0.014727064087333337,7620,0,0.2906601427744907,2.8368625207826788,-4.872341186564779,0,5368,1,0
20594,30,technician,single,tertiary,,201.42,yes,no,1,unknown,2,0.04522050220573072,5750,0,0.31083035173548323,2.8311403057933875,-4.872598686239297,0,5369,1,0
20133,32,blue-collar,married,primary,,344.32,yes,no,1,unknown,2,0.02292921788921735,7220,0,0.35856884777974496,2.830896859261908,-4.872609641333214,0,5370,1,0
16623,51,technician,married,tertiary,cellular,61.84,no,no,0,unknown,2,0.1538970507312183,1390,0,0.29719947784204725,2.8284455336634466,-4.872719950985145,0,5371,1,0
22602,35,management,married,tertiary,,254.56,yes,no,0,unknown,2,0.03572608816811827,6322,0,0.31083035173548323,2.826825809491789,-4.872792838572869,0,5372,1,0
21449,29,admin.,single,secondary,,170.84,no,no,0,unknown,2,0.06667558482295138,4768,0,0.24743492778381734,2.818495857206943,-4.873167686425687,0,5373,1,0
19632,32,housemaid,single,tertiary,cellular,66.33,no,no,1,unknown,2,0.14990293026884963,1487,0,0.2829305419136747,2.813195740204772,-4.873406191690785,0,5374,1,0
21972,34,blue-collar,married,secondary,,247.0,yes,no,1,unknown,2,0.031734871359520675,6586,0,0.35856884777974496,2.810646655681974,-4.873520900494311,0,5375,1,0
19164,42,management,married,tertiary,cellular,54.11,no,no,0,unknown,2,0.15515175707036377,1352,0,0.33472575145881395,2.8101102394110833,-4.873545039226501,0,5376,1,0
21560,31,technician,single,secondary,cellular,78.27,no,no,1,unknown,2,0.14580694248475345,1573,0,0.2461817869875482,2.80950271886195,-4.873572377651212,0,5377,1,0
20669,47,blue-collar,married,primary,,349.89,yes,no,1,unknown,2,0.022375875402430353,7265,0,0.35856884777974496,2.807269589284684,-4.873672868482189,0,5378,1,0
17960,34,entrepreneur,married,tertiary,cellular,192.07,yes,yes,0,unknown,2,0.04220787739704974,5891,0,0.3462625027682805,2.8071040610640052,-4.87368031725212,0,5379,1,0
20056,42,admin.,divorced,secondary,cellular,81.88,yes,no,0,unknown,2,0.0972926381999572,3268,0,0.3519165155311745,2.8034800038708028,-4.873843399825814,0,5380,1,0
20620,26,admin.,single,secondary,cellular,95.39,no,yes,0,unknown,2,0.10239429435297598,2989,0,0.2866574649183345,2.7998957545740706,-4.874004691044167,0,5381,1,0
22734,32,technician,married,secondary,cellular,160.04,no,yes,0,unknown,2,0.07147367840247959,4522,0,0.24451283292728782,2.7968961030113078,-4.874139675364491,0,5382,1,0
22555,53,blue-collar,married,primary,,368.39,yes,no,0,unknown,2,0.02115529645321548,7385,0,0.35856884777974496,2.7944703365167016,-4.874248834856749,0,5383,1,0
20406,36,blue-collar,married,secondary,,521.29,yes,yes,1,unknown,2,0.018423129622216167,7504,0,0.2906601427744907,2.7914399145374627,-4.874385203845814,0,5384,1,0
16437,35,technician,married,secondary,,298.35,yes,no,0,unknown,2,0.026078940453390584,7002,0,0.35856884777974496,2.789899381117666,-4.874454527849705,0,5385,1,0
21426,44,management,divorced,tertiary,cellular,36.21,no,no,3,low,2,0.22830702242621106,363,0,0.3370812830893803,2.7866500511308794,-4.874600747699111,0,5386,1,0
18306,32,admin.,single,secondary,cellular,108.93,yes,yes,5,unknown,2,0.07371005225206362,4421,0,0.3462625027682805,2.780223349843812,-4.874889949257028,0,5387,1,0
15426,33,student,single,tertiary,,275.96,yes,no,0,unknown,2,0.03238519813311153,6533,0,0.31083035173548323,2.777896845278721,-4.8749946419624575,0,5388,1,0
20302,33,technician,married,secondary,cellular,178.89,yes,yes,2,unknown,2,0.04480538063917484,5770,0,0.3462625027682805,2.775375172975362,-4.875108117216109,0,5389,1,0
21022,34,blue-collar,married,secondary,,384.22,no,yes,0,unknown,2,0.031224895708401087,6625,0,0.23132134698707157,2.775215271648153,-4.875115312775833,0,5390,1,0
19076,40,blue-collar,married,primary,,356.81,yes,no,0,unknown,2,0.021603509256052873,7344,0,0.35856884777974496,2.7639735100031015,-4.87562119204986,0,5391,1,0
19696,35,services,single,secondary,cellular,154.65,yes,yes,3,unknown,2,0.051522980194484466,5480,0,0.3462625027682805,2.7590296245692465,-4.875843666894384,0,5392,1,0
21234,53,technician,married,secondary,telephone,97.55,no,no,2,unknown,2,0.11950619979230478,2322,0,0.23639526962078947,2.7558558163387006,-4.875986488264759,0,5393,1,0
19959,49,admin.,married,secondary,,196.12,no,no,2,unknown,2,0.05943135494025353,5140,0,0.23639526962078947,2.7553469852468977,-4.87600938566389,0,5394,1,0
20490,38,blue-collar,married,secondary,,255.09,yes,no,0,unknown,2,0.03010666034419867,6769,0,0.35856884777974496,2.753775758025352,-4.876080090888859,0,5395,1,0
16295,51,self-employed,married,tertiary,,191.17,no,no,1,unknown,2,0.04842094063972168,5614,0,0.29719947784204725,2.751065965783202,-4.876202031539756,0,5396,1,0
19026,37,technician,single,tertiary,,131.63,no,no,0,unknown,2,0.07433501107043333,4399,0,0.281143323717199,2.750908001608394,-4.876209139927623,0,5397,1,0
22292,28,technician,married,secondary,cellular,184.06,yes,yes,1,unknown,2,0.04315162107905344,5848,0,0.3462625027682805,2.750185556953643,-4.876241649937086,0,5398,1,0
18088,33,blue-collar,divorced,secondary,,198.72,no,no,0,unknown,2,0.06338230091469808,4965,0,0.21827941375316728,2.749301431295364,-4.876281435591709,0,5399,1,0
19823,52,management,married,secondary,,218.22,yes,no,0,unknown,2,0.02516479158105649,7076,0,0.5005674751243782,2.7488466768202504,-4.876301899543089,0,5400,1,0
22880,61,retired,married,secondary,cellular,56.31,no,no,1,low,2,0.16243325981738693,1150,0,0.299636807516874,2.7406630756054167,-4.876670161597756,0,5401,1,0
22201,54,housemaid,married,primary,cellular,153.0,no,no,0,unknown,2,0.06444042109971891,4900,0,0.27715574642500507,2.732585050504639,-4.877033672727292,0,5402,1,0
17347,40,technician,single,secondary,,245.88,yes,no,0,unknown,2,0.03093137321243004,6651,0,0.35856884777974496,2.7270616826221086,-4.8772822242820055,0,5403,1,0
16712,40,admin.,married,secondary,,513.34,yes,yes,0,unknown,2,0.01825107926882864,7513,0,0.2906601427744907,2.723197502856064,-4.877456112371477,0,5404,1,0
21555,36,blue-collar,married,primary,,349.22,yes,no,0,unknown,2,0.021740252802424347,7323,0,0.35856884777974496,2.722301694861696,-4.877496423731223,0,5405,1,0
16711,35,unemployed,single,secondary,telephone,137.76,yes,no,0,unknown,2,0.05938840417848028,5141,0,0.3327225791647545,2.7221187283599337,-4.8775046572238026,0,5406,1,0
23036,33,management,single,tertiary,,198.95,yes,no,1,unknown,2,0.04477515323131667,5773,0,0.30557244030224046,2.722044412080346,-4.877508001456384,0,5407,1,0
17972,27,self-employed,single,tertiary,cellular,75.79,no,yes,0,unknown,2,0.08799640901519892,3705,0,0.4076719939639207,2.7188655648714795,-4.877651049580783,0,5408,1,0
16360,52,services,married,secondary,cellular,91.33,no,no,0,unknown,2,0.10723292482971236,2820,0,0.27715574642500507,2.7143478133853303,-4.87785434839766,0,5409,1,0
17157,42,admin.,married,secondary,cellular,85.64,yes,no,2,unknown,2,0.08992834153114429,3623,0,0.3519165155311745,2.710272082830153,-4.878037756272643,0,5410,1,0
15416,25,technician,single,tertiary,,215.66,no,yes,0,unknown,2,0.044676343980674764,5779,0,0.281288770583244,2.7101892721386305,-4.878041482753762,0,5411,1,0
22275,56,blue-collar,married,secondary,,258.31,yes,no,0,unknown,2,0.02923959696978913,6830,0,0.35856884777974496,2.7082275841748142,-4.8781297587121335,0,5412,1,0
15798,34,blue-collar,married,secondary,cellular,88.01,yes,no,2,unknown,2,0.08735635630934775,3733,0,0.3519165155311745,2.7056161393711333,-4.878247273728299,0,5413,1,0
15884,38,entrepreneur,married,secondary,cellular,107.78,no,no,0,unknown,2,0.09035770544941475,3601,0,0.27715574642500507,2.6991514936951972,-4.878538182783716,0,5414,1,0
18444,38,services,married,secondary,cellular,119.94,yes,no,0,unknown,2,0.06386792870056056,4944,0,0.3519165155311745,2.695792899964022,-4.878689319501619,0,5415,1,0
22181,51,blue-collar,married,primary,,354.16,yes,no,0,unknown,2,0.021214517829687352,7382,0,0.35856884777974496,2.694047384329726,-4.878767867705163,0,5416,1,0
20085,57,management,divorced,tertiary,cellular,65.96,yes,no,7,unknown,2,0.14289673403719172,1661,0,0.28542928199181256,2.690304728396093,-4.878936287222176,0,5417,1,0
21740,21,student,single,secondary,telephone,102.58,no,no,1,unknown,2,0.10889246583200904,2755,0,0.24030590599531093,2.6842624226396237,-4.879208190981217,0,5418,1,0
21077,24,blue-collar,married,secondary,,243.12,yes,no,0,unknown,2,0.030788233164362095,6669,0,0.35856884777974496,2.683972177848336,-4.8792212519968245,0,5419,1,0
22956,45,technician,married,secondary,cellular,193.2,yes,yes,0,unknown,2,0.04011471897713551,6007,0,0.3462625027682805,2.6835910818359254,-4.879238401317384,0,5420,1,0
17394,40,management,married,tertiary,cellular,51.51,no,no,0,unknown,2,0.15558047604472142,1338,0,0.33472575145881395,2.6824755433716168,-4.879288600548278,0,5421,1,0
19814,28,services,single,secondary,cellular,98.85,yes,no,0,unknown,2,0.07705850884718629,4270,0,0.3519165155311745,2.6806303063386383,-4.879371636214762,0,5422,1,0
18559,40,blue-collar,divorced,primary,cellular,151.52,yes,yes,2,low,2,0.05108923254004689,5493,0,0.3462625027682805,2.6804320625703144,-4.879380557184336,0,5423,1,0
16362,58,housemaid,married,primary,,468.65,no,no,0,unknown,2,0.024117444552680462,7142,0,0.23639526962078947,2.671890722329555,-4.87976491749517,0,5424,1,0
21175,32,services,married,secondary,cellular,203.81,yes,yes,0,unknown,2,0.037844251366777236,6133,0,0.3462625027682805,2.670735450918256,-4.879816904708679,0,5425,1,0
21930,53,services,married,secondary,cellular,121.62,yes,no,0,unknown,2,0.0623816702359415,5017,0,0.3519165155311745,2.669940889530042,-4.8798526599711485,0,5426,1,0
21434,49,blue-collar,married,secondary,,197.97,no,no,2,unknown,2,0.05694943718691585,5263,0,0.23639526962078947,2.665186479266774,-4.880066608432995,0,5427,1,0
20320,33,blue-collar,married,primary,,324.87,yes,no,1,unknown,2,0.022876251885508105,7223,0,0.35856884777974496,2.66481481356799,-4.8800833333894404,0,5428,1,0
20091,81,retired,married,secondary,cellular,69.41,no,no,1,unknown,2,0.1385183579581062,1802,0,0.27715574642500507,2.664730338794014,-4.88008713475427,0,5429,1,0
16413,34,management,married,tertiary,cellular,39.67,no,no,3,low,2,0.2004021571310379,527,0,0.33472575145881395,2.661054183915073,-4.880252561723822,0,5430,1,0
15828,33,blue-collar,married,secondary,,233.54,yes,no,1,unknown,2,0.031771880103718904,6584,0,0.35856884777974496,2.6605826001346156,-4.880273782993942,0,5431,1,0
15666,34,admin.,single,secondary,cellular,76.54,yes,no,0,unknown,2,0.0987365006356018,3185,0,0.3519165155311745,2.6595357825562043,-4.88032088978497,0,5432,1,0
21256,31,entrepreneur,married,tertiary,,314.3,yes,no,0,unknown,2,0.027164394578420556,6927,0,0.31083035173548323,2.653797808444909,-4.880579098619979,0,5433,1,0
17348,41,technician,married,,,178.09,yes,no,0,unknown,2,0.041412277586137386,5934,0,0.35856884777974496,2.6444855968625505,-4.8809981481411855,0,5434,1,0
21046,30,technician,single,secondary,cellular,121.8,no,yes,1,unknown,2,0.08879360896783538,3677,0,0.24451813188497476,2.644478651875458,-4.880998460665604,0,5435,1,0
20390,36,housemaid,married,tertiary,cellular,173.26,yes,yes,1,unknown,2,0.04401845817152758,5812,0,0.3462625027682805,2.6408187833325667,-4.881163154750035,0,5436,1,0
16917,26,admin.,married,secondary,,486.34,yes,yes,0,unknown,2,0.018659694969069267,7494,0,0.2906601427744907,2.6377280215306307,-4.881302239031122,0,5437,1,0
19524,30,management,single,secondary,cellular,57.82,no,no,1,unknown,2,0.14527453498332138,1585,0,0.31395473474228036,2.6371486964816246,-4.881328308658327,0,5438,1,0
18110,30,retired,single,secondary,cellular,59.1,no,no,2,unknown,2,0.18115283629306686,813,0,0.2461817869875482,2.6356548613285575,-4.881395531240215,0,5439,1,0
19690,44,blue-collar,married,secondary,cellular,133.14,no,yes,0,unknown,2,0.08083587803446222,4083,0,0.24451283292728782,2.6315666262050046,-4.881579501820775,0,5440,1,0
17757,38,management,married,tertiary,cellular,48.37,no,no,1,unknown,2,0.162421472528026,1151,0,0.33472575145881395,2.629714833654196,-4.881662832485561,0,5441,1,0
16535,32,services,single,secondary,cellular,93.08,yes,no,1,unknown,2,0.08002521187518154,4131,0,0.3519165155311745,2.6213369912489006,-4.882039835393799,0,5442,1,0
22922,38,entrepreneur,married,secondary,,321.25,no,no,0,unknown,2,0.0345171583379049,6404,0,0.23639526962078947,2.6213013607761937,-4.8820414387650715,0,5443,1,0
15979,49,services,single,secondary,cellular,171.99,yes,yes,0,unknown,2,0.043961538030199386,5815,0,0.3462625027682805,2.6180717133054845,-4.882186772901253,0,5444,1,0
16637,37,blue-collar,single,secondary,cellular,78.85,yes,no,0,unknown,2,0.09434856416399151,3426,0,0.3519165155311745,2.6180421950390507,-4.882188101223242,0,5445,1,0
19411,60,services,single,primary,,365.73,yes,no,0,unknown,2,0.019886881343500293,7441,0,0.35856884777974496,2.607953382958432,-4.882642097766871,0,5446,1,0
17018,39,blue-collar,married,secondary,cellular,153.28,yes,yes,1,unknown,2,0.04907166326787842,5582,0,0.3462625027682805,2.6044842410777744,-4.8827982091515,0,5447,1,0
20278,34,services,married,secondary,cellular,161.06,no,yes,0,unknown,2,0.06596270632003066,4808,0,0.24451283292728782,2.5976929622590785,-4.883103816698341,0,5448,1,0
18170,52,blue-collar,married,secondary,,246.15,yes,no,0,unknown,2,0.029418608896559947,6819,0,0.35856884777974496,2.596537076553622,-4.883155831555087,0,5449,1,0
17688,37,blue-collar,married,secondary,,240.21,yes,no,0,unknown,2,0.030140362313098547,6761,0,0.35856884777974496,2.596044349652348,-4.883178004265645,0,5450,1,0
22314,58,blue-collar,married,secondary,,237.29,yes,no,1,unknown,2,0.030509291775497875,6707,0,0.35856884777974496,2.595877046511938,-4.883185532906963,0,5451,1,0
16844,33,management,single,tertiary,,189.52,yes,no,1,unknown,2,0.044760900804325196,5774,0,0.30557244030224046,2.592197266001118,-4.88335112302995,0,5452,1,0
22755,54,housemaid,married,primary,cellular,145.15,no,no,0,unknown,2,0.06442369682372193,4902,0,0.27715574642500507,2.591710987859443,-4.883373005546325,0,5453,1,0
19911,35,blue-collar,single,secondary,cellular,58.61,yes,no,1,low,2,0.11336651812525612,2564,0,0.3895714064675847,2.588472782805117,-4.8835187247737695,0,5454,1,0
20428,45,technician,divorced,secondary,cellular,87.02,no,no,0,unknown,2,0.13680547179308547,1862,0,0.2172672266603522,2.5865255209236593,-4.883606351558435,0,5455,1,0
18184,33,entrepreneur,single,secondary,,270.02,yes,no,1,unknown,2,0.02458040796539356,7121,0,0.38933804238143294,2.584115139667857,-4.883714818714947,0,5456,1,0
