id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target,segment_expected_rate,expected_value_person,expected_value_gt_5
18370,33,blue-collar,single,primary,,876.43,yes,no,0,unknown,2,0.026673500569214983,6957,0,0.04390142483463692,1.0263036319693841,0
19822,34,management,married,secondary,,-304.92,yes,no,1,unknown,2,0.02667051984158533,6958,0,0.05596406554185594,-0.45512076247956856,0
17315,53,services,married,secondary,,2791.94,yes,no,1,unknown,2,0.02666910617489729,6959,0,0.03194016668083955,2.3782183155612056,0
19676,48,retired,married,primary,,5239.72,yes,no,0,unknown,2,0.02665267313180605,6960,0,0.02903146617854586,4.054318121301848,0
18965,27,blue-collar,single,primary,,507.05,yes,no,0,unknown,2,0.02659628796754219,6961,0,0.04390142483463692,0.5920391538501721,0
16146,28,management,single,tertiary,,1997.18,yes,yes,0,unknown,2,0.02659547479329675,6962,0,0.055222017042128736,2.93316991530825,0
23092,40,technician,married,secondary,,-258.96,yes,no,1,unknown,2,0.026587203812902478,6963,0,0.03194016668083955,-0.21990875984378905,0
20927,54,unemployed,married,tertiary,,35.97,no,yes,0,unknown,2,0.026585842694694786,6964,0,0.055131280034200265,0.05272164404151457,0
19299,34,blue-collar,single,primary,,816.59,yes,no,0,unknown,2,0.026575168229897292,6965,0,0.04390142483463692,0.952705550191139,0
16916,31,technician,married,secondary,,-700.69,yes,no,1,unknown,2,0.0265743449248891,6966,0,0.03194016668083955,-0.5947379688489276,0
17782,48,services,married,secondary,,346.72,no,yes,2,unknown,2,0.026571568411624846,6967,0,0.03260156434130541,0.30035476302046016,0
21667,53,technician,married,secondary,,310.96,yes,no,1,unknown,2,0.02654349577912295,6968,0,0.03194016668083955,0.26363303217027617,0
17515,38,blue-collar,single,primary,,225.01,no,yes,0,unknown,2,0.02654195977775531,6969,0,0.050127274769236875,0.299370429667161,0
17051,59,technician,married,secondary,,575.79,yes,no,1,unknown,2,0.02652497992589773,6970,0,0.03194016668083955,0.4878163587237114,0
17895,27,services,married,secondary,,5.11,yes,no,2,unknown,2,0.026490303951206898,6971,0,0.03194016668083955,0.004323595137737296,0
16896,30,technician,single,tertiary,,464.42,yes,yes,1,unknown,2,0.026482450820436,6972,0,0.055222017042128736,0.679174472670102,0
21683,34,services,married,secondary,,321.2,yes,no,2,unknown,2,0.026475232051867494,6973,0,0.03194016668083955,0.27161421187775775,0
16625,47,self-employed,married,primary,,2644.24,no,no,0,unknown,2,0.02646677873537648,6974,0,0.0438098091495243,3.0660082457136095,0
15460,32,services,married,secondary,,2901.44,yes,no,0,unknown,2,0.026442148320674395,6975,0,0.03194016668083955,2.45045938774894,0
19047,36,management,married,secondary,,880.24,yes,no,0,unknown,2,0.026427841038818397,6976,0,0.05596406554185594,1.3018832589257674,0
16350,32,blue-collar,single,primary,,557.35,yes,no,0,unknown,2,0.026425453002751575,6977,0,0.04390142483463692,0.6465901168314441,0
22455,51,housemaid,married,primary,cellular,581.81,yes,yes,1,low,2,0.0264179130506431,6978,0,0.03606878739910778,0.5543846922057478,0
22718,54,technician,single,tertiary,,1516.78,yes,yes,1,unknown,2,0.0264023044539917,6979,0,0.055222017042128736,2.211447806903936,0
16908,48,blue-collar,divorced,primary,,20.42,yes,no,1,unknown,2,0.026399353596746077,6980,0,0.034551398173009736,0.018625788075230132,0
21954,41,housemaid,married,tertiary,,-45.72,yes,no,0,unknown,2,0.02639511682081605,6981,0,0.048148242477014304,-0.05810456432952605,0
17626,44,entrepreneur,married,tertiary,,54.24,yes,no,0,unknown,2,0.026356456350759908,6982,0,0.048148242477014304,0.0688314848576972,0
20366,54,services,married,secondary,,2463.86,yes,no,1,unknown,2,0.026326680140168177,6983,0,0.03194016668083955,2.0718070287121595,0
18729,49,blue-collar,single,primary,,1200.85,yes,no,0,unknown,2,0.02627645404625086,6984,0,0.04390142483463692,1.3852690643851253,0
19469,37,blue-collar,married,secondary,,12198.11,yes,yes,0,unknown,2,0.026276306368062847,6985,0,0.08582801372464169,27.509704430193068,1
17874,25,blue-collar,single,primary,,29.91,yes,no,0,unknown,2,0.026248895724048052,6986,0,0.04390142483463692,0.034467204925609604,0
22779,32,technician,married,secondary,,334.29,yes,no,0,unknown,2,0.02623965002907209,6987,0,0.03194016668083955,0.28016804637292014,0
20985,29,blue-collar,single,primary,,202.6,yes,no,0,unknown,2,0.026233195587158087,6988,0,0.04390142483463692,0.23332928697541902,0
18946,38,blue-collar,single,primary,,593.9,yes,no,0,unknown,2,0.026200381076673024,6989,0,0.04390142483463692,0.6831240085169366,0
22354,54,technician,married,secondary,,1334.85,yes,no,0,unknown,2,0.026199177337359707,6990,0,0.03194016668083955,1.1170106106462927,0
19300,27,technician,married,secondary,,44.91,yes,no,0,unknown,2,0.026192924940748704,6991,0,0.03194016668083955,0.03757199290601852,0
22429,29,services,married,secondary,,1092.46,yes,no,1,unknown,2,0.02616100689449997,6992,0,0.03194016668083955,0.9128452874413671,0
16570,22,blue-collar,single,primary,,-226.41,yes,no,0,unknown,2,0.026146321873919624,6993,0,0.04390142483463692,-0.2598871602073484,0
20791,38,technician,married,secondary,,506.14,yes,no,0,unknown,2,0.026137562612024656,6994,0,0.03194016668083955,0.4225449592031317,0
22871,56,admin.,divorced,primary,,168.34,yes,no,0,unknown,2,0.02612402574947918,6995,0,0.034551398173009736,0.15194732276205974,0
21110,25,management,single,tertiary,,-21.23,yes,yes,1,unknown,2,0.026123772850423978,6996,0,0.055222017042128736,-0.03062655572936376,0
15716,57,housemaid,married,primary,,26.2,no,no,2,unknown,2,0.026121476373339867,6997,0,0.04202667008875204,0.028762325148065326,0
21697,30,technician,single,tertiary,,65.05,yes,yes,1,unknown,2,0.0261209764061476,6998,0,0.055222017042128736,0.09383156792693902,0
20107,39,technician,married,secondary,,530.94,yes,no,0,unknown,2,0.026117131997418427,6999,0,0.03194016668083955,0.442902475504477,0
18127,46,services,married,secondary,,1844.61,yes,no,1,unknown,2,0.026110929347480074,7000,0,0.03194016668083955,1.538381563490141,0
22825,33,blue-collar,single,primary,,251.26,yes,no,0,unknown,2,0.026105823749821244,7001,0,0.04390142483463692,0.287964779177229,0
16437,35,technician,married,secondary,,298.35,yes,no,0,unknown,2,0.026078940453390584,7002,0,0.03194016668083955,0.24851531806914276,0
16451,30,technician,married,secondary,,52.95,yes,no,0,unknown,2,0.026071933788899285,7003,0,0.03194016668083955,0.044093684182645095,0
16351,39,services,married,secondary,,93.85,yes,no,2,unknown,2,0.02605497848690245,7004,0,0.03194016668083955,0.07810200338595055,0
21977,30,management,single,tertiary,,99.71,yes,yes,1,unknown,2,0.026019086600498835,7005,0,0.055222017042128736,0.14326596469867173,0
19986,41,technician,married,secondary,,514.9,yes,no,0,unknown,2,0.026017465187027744,7006,0,0.03194016668083955,0.4278830197461337,0
20046,60,blue-collar,divorced,primary,,161.89,yes,no,1,unknown,2,0.026012657961277413,7007,0,0.034551398173009736,0.14550247473955857,0
18249,40,technician,married,secondary,,452.79,yes,no,0,unknown,2,0.02600440034772898,7008,0,0.03194016668083955,0.376080528513287,0
22425,38,technician,married,secondary,,344.59,yes,no,0,unknown,2,0.025992620232212292,7009,0,0.03194016668083955,0.28608158929227256,0
21103,24,student,single,secondary,,2800.86,yes,no,0,unknown,2,0.025975713698816603,7010,0,0.04390142483463692,3.1940190778535364,0
17648,37,technician,married,secondary,,275.43,yes,no,0,unknown,2,0.02597326321779876,7011,0,0.03194016668083955,0.22849407186925955,0
22771,45,blue-collar,divorced,primary,,13.26,no,yes,0,unknown,2,0.02597118846794055,7012,0,0.03532684201795362,0.012165785755057265,0
16325,32,technician,married,secondary,,33.61,yes,no,0,unknown,2,0.02596948450726172,7013,0,0.03194016668083955,0.027878475399559077,0
20635,25,technician,married,secondary,,-318.87,yes,no,0,unknown,2,0.025951745415981678,7014,0,0.03194016668083955,-0.2643123232845569,0
18733,51,blue-collar,divorced,primary,,-342.9,yes,no,1,unknown,2,0.02594368901968817,7015,0,0.034551398173009736,-0.3073723811098838,0
17949,34,blue-collar,married,primary,,5372.32,yes,no,0,unknown,2,0.02593914238014559,7016,0,0.02903146617854586,4.04563274648752,0
21440,33,blue-collar,single,primary,,47.5,yes,no,0,unknown,2,0.02592335564550047,7017,0,0.04390142483463692,0.05405843184329374,0
20136,22,student,single,secondary,,2548.25,yes,no,0,unknown,2,0.02583518268691665,7018,0,0.04390142483463692,2.8902285412589674,0
22395,45,blue-collar,divorced,primary,,599.66,yes,no,0,unknown,2,0.02582949123955748,7019,0,0.034551398173009736,0.5351635905421461,0
22435,38,technician,married,secondary,,155.62,yes,no,0,unknown,2,0.02582406928722266,7020,0,0.03194016668083955,0.12835927854676848,0
22437,40,management,married,secondary,,376.54,yes,no,0,unknown,2,0.02580423078778536,7021,0,0.05596406554185594,0.5437650525304186,0
22231,57,blue-collar,divorced,primary,,-215.73,yes,no,1,unknown,2,0.02580299825474144,7022,0,0.034551398173009736,-0.1923296950094977,0
17007,43,technician,married,secondary,,357.11,yes,no,0,unknown,2,0.025791988172095666,7023,0,0.03194016668083955,0.2941873612893082,0
18857,36,management,married,secondary,,168.28,yes,no,0,unknown,2,0.02578807893201283,7024,0,0.05596406554185594,0.24286266185142696,0
19847,33,services,married,secondary,,856.39,yes,no,1,unknown,2,0.025780026467964887,7025,0,0.03194016668083955,0.7051672342678503,0
20397,53,technician,married,secondary,,814.97,yes,no,0,unknown,2,0.025776605344595915,7026,0,0.03194016668083955,0.6709721937335446,0
19085,36,technician,married,secondary,,-4.37,yes,no,0,unknown,2,0.02576638119689492,7027,0,0.03194016668083955,-0.0035964335695341187,0
17963,48,services,married,secondary,,2906.17,yes,no,0,unknown,2,0.025763335423695768,7028,0,0.03194016668083955,2.391444362147771,0
18328,40,technician,married,secondary,,154.73,yes,no,0,unknown,2,0.02573891488239727,7029,0,0.03194016668083955,0.12720434247428264,0
16720,33,services,married,secondary,,808.86,yes,no,1,unknown,2,0.025737870156612982,7030,0,0.03194016668083955,0.6649410469541343,0
19094,44,technician,married,secondary,,341.88,yes,no,0,unknown,2,0.02573632281861004,7031,0,0.03194016668083955,0.28103303198490887,0
18071,38,technician,married,secondary,,53.6,yes,no,0,unknown,2,0.025733515761356875,7032,0,0.03194016668083955,0.04405559715281381,0
20976,55,housemaid,married,primary,,2200.56,no,no,0,unknown,2,0.025726811673596327,7033,0,0.04202667008875204,2.379272377458632,0
17197,34,blue-collar,single,primary,,-136.57,yes,no,0,unknown,2,0.02571747396322707,7034,0,0.04390142483463692,-0.15419213925571099,0
20495,37,technician,married,secondary,,-25.28,yes,no,0,unknown,2,0.02570574147693323,7035,0,0.03194016668083955,-0.020756034472575242,0
19827,49,services,married,secondary,,1522.94,yes,no,1,unknown,2,0.025696940698358105,7036,0,0.03194016668083955,1.2499751928548093,0
18260,47,management,married,secondary,,583.99,yes,no,0,unknown,2,0.025693245637808136,7037,0,0.05596406554185594,0.839718335003834,0
17959,40,technician,married,secondary,,101.55,yes,no,0,unknown,2,0.02569182504689838,7038,0,0.03194016668083955,0.08333204925350626,0
15931,60,entrepreneur,married,primary,,1037.06,no,no,1,unknown,2,0.025686726149999704,7039,0,0.04202667008875204,1.1195348571460393,0
16130,38,technician,married,secondary,,-8.61,yes,no,0,unknown,2,0.025678449623655515,7040,0,0.03194016668083955,-0.0070616978049427,0
21240,35,technician,married,secondary,,-161.0,yes,no,0,unknown,2,0.025669755525417174,7041,0,0.03194016668083955,-0.13200329949225448,0
20918,28,blue-collar,single,primary,,-480.58,yes,no,0,unknown,2,0.025665368465271957,7042,0,0.04390142483463692,-0.541491710196899,0
23059,41,services,married,secondary,,1100.9,yes,no,1,unknown,2,0.025659899527666834,7043,0,0.03194016668083955,0.9022772380411368,0
15772,37,blue-collar,single,primary,,-81.51,yes,no,0,unknown,2,0.025640105221494153,7044,0,0.04390142483463692,-0.09175068427041033,0
17034,40,unemployed,single,secondary,,457.35,yes,no,2,unknown,2,0.025627308582430612,7045,0,0.04390142483463692,0.5145532165571559,0
20101,36,management,divorced,tertiary,,1368.67,yes,yes,0,unknown,2,0.025610896858777238,7046,0,0.04331456690489648,1.518299718388663,0
16767,22,blue-collar,single,secondary,,4115.24,yes,yes,1,unknown,2,0.025602438006458783,7047,0,0.08582801372464169,9.042854716015977,1
17121,55,technician,married,secondary,,707.8,yes,no,0,unknown,2,0.025597746475768946,7048,0,0.03194016668083955,0.5786946534178548,0
22217,46,,married,primary,,260.72,no,no,1,unknown,2,0.025588658086142534,7049,0,0.04202667008875204,0.2803798761498575,0
16832,37,services,married,secondary,,826.37,yes,no,1,unknown,2,0.025585378762966095,7050,0,0.03194016668083955,0.6753106071116041,0
20355,49,management,married,secondary,,542.62,yes,no,0,unknown,2,0.025572836286760204,7051,0,0.05596406554185594,0.7765759773648697,0
20967,26,blue-collar,married,primary,,464.98,yes,no,3,unknown,2,0.025531729912179137,7052,0,0.02903146617854586,0.3446541278716478,0
21267,50,technician,married,secondary,,389.05,yes,no,0,unknown,2,0.02552630135380228,7053,0,0.03194016668083955,0.3171980361904697,0
22423,53,services,married,secondary,,2864.64,yes,no,0,unknown,2,0.025516883161721356,7054,0,0.03194016668083955,2.3347202765384547,0
19925,38,management,married,secondary,,-58.44,yes,no,0,unknown,2,0.025503920223322474,7055,0,0.05596406554185594,-0.08341159099893149,0
16029,48,blue-collar,divorced,primary,,336.1,yes,no,0,unknown,2,0.025470777311763077,7056,0,0.034551398173009736,0.29578513057159644,0
20105,39,technician,married,secondary,,-226.16,yes,no,0,unknown,2,0.02544510317483003,7057,0,0.03194016668083955,-0.18380494440890058,0
19641,29,blue-collar,single,primary,,-692.16,yes,no,0,unknown,2,0.02543736792279305,7058,0,0.04390142483463692,-0.7729604714019609,0
19809,46,housemaid,married,primary,,83.05,no,no,1,unknown,2,0.025432555170549386,7059,0,0.04202667008875204,0.08876762755061644,0
22855,31,services,married,secondary,,354.03,yes,no,1,unknown,2,0.025420925164418833,7060,0,0.03194016668083955,0.28745415823177883,0
22069,57,housemaid,married,primary,,1944.81,no,no,0,unknown,2,0.025417882176717022,7061,0,0.04202667008875204,2.0775023415183194,0
19224,60,blue-collar,married,primary,,5992.83,yes,no,0,unknown,2,0.02539560222734671,7062,0,0.02903146617854586,4.418343165745675,0
17948,44,management,married,secondary,,56.68,yes,no,0,unknown,2,0.025355025648549825,7063,0,0.05596406554185594,0.08042723757951273,0
19362,45,blue-collar,divorced,primary,,53.33,yes,no,0,unknown,2,0.02534805954719217,7064,0,0.034551398173009736,0.04670699520784277,0
22246,58,self-employed,married,tertiary,,-420.3,yes,no,0,unknown,2,0.025342192936239915,7065,0,0.0693327598481253,-0.7384856675397974,0
18752,36,services,married,secondary,,439.84,yes,no,1,unknown,2,0.02528836038266276,7066,0,0.03194016668083955,0.3552651217999375,0
19428,43,blue-collar,divorced,primary,,-115.73,yes,no,0,unknown,2,0.025283506070881707,7067,0,0.034551398173009736,-0.1010994695828347,0
17544,41,services,married,secondary,,641.66,yes,no,1,unknown,2,0.025257214657618418,7068,0,0.03194016668083955,0.5176397280896251,0
20416,46,management,married,secondary,,26.76,yes,no,0,unknown,2,0.025246116903664743,7069,0,0.05596406554185594,0.0378085441271416,0
20746,55,services,married,secondary,,2646.58,yes,no,0,unknown,2,0.02524316535404806,7070,0,0.03194016668083955,2.133860462236122,0
17153,52,blue-collar,divorced,primary,,252.85,yes,no,0,unknown,2,0.025232091349082362,7071,0,0.034551398173009736,0.22043565023455347,0
17083,30,technician,single,tertiary,,406.46,yes,yes,0,unknown,2,0.025224288290591753,7072,0,0.055222017042128736,0.5661727982064171,0
22782,32,services,married,secondary,,1501.41,yes,no,0,unknown,2,0.025197775314282522,7073,0,0.03194016668083955,1.2083665130991614,0
16764,51,unemployed,married,primary,,46.86,no,no,1,unknown,2,0.025193819971337926,7074,0,0.04202667008875204,0.049615947199479565,0
16018,51,housemaid,married,primary,,1395.89,no,no,0,unknown,2,0.02518793657987681,7075,0,0.04202667008875204,1.4776404386379192,0
19823,52,management,married,secondary,,218.22,yes,no,0,unknown,2,0.02516479158105649,7076,0,0.05596406554185594,0.3073244731848727,0
19643,50,blue-collar,married,primary,,2535.76,yes,no,2,unknown,2,0.025160254891992147,7077,0,0.02903146617854586,1.8522182241716687,0
17661,28,management,single,tertiary,,383.11,yes,yes,0,unknown,2,0.025157880619024336,7078,0,0.055222017042128736,0.5322428129865033,0
18698,31,services,married,secondary,,27.93,yes,no,1,unknown,2,0.025136946432465102,7079,0,0.03194016668083955,0.022424389771084553,0
15777,51,services,married,secondary,,2282.79,yes,no,0,unknown,2,0.025092534905988333,7080,0,0.03194016668083955,1.8295642966349626,0
18871,49,technician,married,secondary,,-160.62,yes,no,0,unknown,2,0.025088537516782507,7081,0,0.03194016668083955,-0.12870995709376476,0
22834,53,technician,married,secondary,,10.42,yes,no,0,unknown,2,0.025072088074703645,7082,0,0.03194016668083955,0.008344405523727184,0
19751,48,blue-collar,divorced,primary,,-124.75,yes,no,0,unknown,2,0.025069593216908985,7083,0,0.034551398173009736,-0.1080571397847826,0
17679,49,blue-collar,married,primary,,3730.24,yes,no,1,unknown,2,0.02506178560849544,7084,0,0.02903146617854586,2.7140494414174245,0
20950,46,housemaid,married,primary,,979.41,no,no,0,unknown,2,0.025033166119039753,7085,0,0.04202667008875204,1.0303986857244534,0
17825,45,services,married,secondary,,530.3,yes,no,1,unknown,2,0.024996254519113633,7086,0,0.03194016668083955,0.42338331930142564,0
19573,55,blue-collar,single,primary,,28.55,yes,no,0,unknown,2,0.024990215680843333,7087,0,0.04390142483463692,0.03132237845021209,0
22409,55,technician,married,secondary,,-8.4,yes,no,0,unknown,2,0.02497391443780432,7088,0,0.03194016668083955,-0.006700436314458561,0
15941,44,management,married,secondary,,-1750.34,yes,no,1,unknown,2,0.024963908806198715,7089,0,0.05596406554185594,-2.445368207891012,0
20464,40,services,married,secondary,,226.13,yes,no,1,unknown,2,0.024938972685357556,7090,0,0.03194016668083955,0.18012496958151936,0
16719,40,blue-collar,married,primary,,4503.47,yes,no,0,unknown,2,0.024928359230972964,7091,0,0.02903146617854586,3.2591919432109644,0
15949,50,management,married,secondary,,-156.49,yes,no,0,unknown,2,0.02492344693209195,7092,0,0.05596406554185594,-0.21827497768594564,0
17638,51,services,married,secondary,,2046.91,yes,no,0,unknown,2,0.02488940173843296,7093,0,0.03194016668083955,1.6272353998615032,0
16151,35,blue-collar,married,primary,,2861.57,yes,no,1,unknown,2,0.02488673022070601,7094,0,0.02903146617854586,2.0674793650321965,0
15746,32,student,single,secondary,,1907.26,yes,no,0,unknown,2,0.024860701191106616,7095,0,0.04390142483463692,2.0816220995736585,0
19486,32,admin.,married,tertiary,,-312.03,yes,yes,0,unknown,2,0.02485921891708113,7096,0,0.12216210831834598,-0.947589738983899,0
17991,55,management,married,secondary,,2.31,yes,no,0,unknown,2,0.02485585991138709,7097,0,0.05596406554185594,0.003213290788045931,0
16804,59,housemaid,married,primary,,24.7,no,no,1,unknown,2,0.024846968377322518,7098,0,0.04202667008875204,0.025792612964674885,0
16856,38,services,married,secondary,,-14.18,yes,no,1,unknown,2,0.02481442507781469,7099,0,0.03194016668083955,-0.011238740060197915,0
21250,23,student,single,secondary,,1361.69,yes,no,0,unknown,2,0.02475988262289975,7100,0,0.04390142483463692,1.4801490312745296,0
21179,39,self-employed,single,secondary,,750.85,yes,no,1,unknown,2,0.024746802835549944,7101,0,0.11296841420463466,2.099081570737147,0
18292,41,services,married,secondary,,-735.27,no,yes,1,unknown,2,0.0247134199092423,7102,0,0.03260156434130541,-0.5924042076699743,0
15796,44,blue-collar,married,primary,,3085.33,yes,no,1,unknown,2,0.024712440431398197,7103,0,0.02903146617854586,2.2135341525640717,0
20063,32,services,married,secondary,,931.98,yes,no,0,unknown,2,0.024708137820226128,7104,0,0.03194016668083955,0.735501877966491,0
21514,50,unemployed,married,primary,,788.81,no,no,0,unknown,2,0.024706888570889797,7105,0,0.04202667008875204,0.8190594869384744,0
16798,39,housemaid,married,primary,,262.96,no,no,0,unknown,2,0.02470421099312427,7106,0,0.04202667008875204,0.2730144663014728,0
22018,57,management,married,secondary,,-88.15,yes,no,0,unknown,2,0.024697449576905794,7107,0,0.05596406554185594,-0.12183825789482597,0
16624,56,services,married,secondary,,703.02,yes,no,1,unknown,2,0.024696557645641316,7108,0,0.03194016668083955,0.5545507300976094,0
20450,44,services,married,secondary,,130.89,yes,no,1,unknown,2,0.02469493556712211,7109,0,0.03194016668083955,0.10324084328302748,0
18179,57,retired,married,primary,,3450.16,yes,no,0,unknown,2,0.024693433773673466,7110,0,0.02903146617854586,2.4733734284963327,0
19556,36,blue-collar,married,primary,,-34.14,yes,no,3,unknown,2,0.02468885393279911,7111,0,0.02903146617854586,-0.02446996885777315,0
20960,44,blue-collar,married,primary,,3034.66,yes,no,1,unknown,2,0.024669315348309868,7112,0,0.02903146617854586,2.1733822029693806,0
16468,55,services,married,secondary,,612.7,yes,no,1,unknown,2,0.024660147605379486,7113,0,0.03194016668083955,0.48259268009005835,0
20939,43,services,married,primary,cellular,-2136.05,yes,yes,0,unknown,2,0.024657106953514328,7114,0,0.03393060195228333,-1.7870845396547133,0
18483,54,self-employed,divorced,secondary,,1444.1,yes,no,1,unknown,2,0.02465584458582741,7115,0,0.0693327598481253,2.4686279389727357,0
18914,56,unemployed,married,primary,,997.46,no,no,0,unknown,2,0.02464185420824211,7116,0,0.04202667008875204,1.0329846148888675,0
16410,59,housemaid,married,primary,,1126.71,no,no,0,unknown,2,0.024630553846814635,7117,0,0.04202667008875204,1.1663027703759024,0
17277,56,services,married,secondary,,1954.66,yes,no,0,unknown,2,0.024608034845739996,7118,0,0.03194016668083955,1.536332921452164,0
19038,38,blue-collar,married,primary,,1315.59,yes,no,2,unknown,2,0.02460294694323693,7119,0,0.02903146617854586,0.939672816205835,0
22532,27,blue-collar,married,tertiary,,418.7,yes,yes,0,unknown,2,0.024590702276672694,7120,0,0.03731324698858475,0.3841819313903675,0
18184,33,entrepreneur,single,secondary,,270.02,yes,no,1,unknown,2,0.02458040796539356,7121,0,0.04390142483463692,0.29138261412696165,0
15784,20,blue-collar,single,secondary,,103.21,yes,yes,3,unknown,2,0.024560873999891004,7122,0,0.08582801372464169,0.21756781848389742,0
16949,34,services,married,secondary,,821.78,yes,no,0,unknown,2,0.024533943140140197,7123,0,0.03194016668083955,0.6439617917072978,0
18175,37,management,divorced,tertiary,,133.23,yes,yes,0,unknown,2,0.02450336913976272,7124,0,0.04331456690489648,0.14140403647501043,0
23100,31,management,single,tertiary,,-266.04,yes,yes,0,unknown,2,0.02448068769146222,7125,0,0.055222017042128736,-0.3596522803897709,0
20073,31,services,married,secondary,,605.27,yes,no,0,unknown,2,0.02447146887506,7126,0,0.03194016668083955,0.47309282900520255,0
19430,58,self-employed,married,primary,,789.34,no,no,0,unknown,2,0.024385644510097972,7127,0,0.0438098091495243,0.8432759431755705,0
22501,54,blue-collar,married,primary,,3148.46,yes,no,1,unknown,2,0.0243638602427885,7128,0,0.02903146617854586,2.2269642709242867,0
20874,34,services,married,secondary,,619.58,yes,no,0,unknown,2,0.024363497459239446,7129,0,0.03194016668083955,0.4821411521100117,0
16515,37,blue-collar,married,primary,,3608.1,yes,no,0,unknown,2,0.02428974618223949,7130,0,0.02903146617854586,2.544312853443216,0
20685,32,services,married,secondary,,415.5,yes,no,0,unknown,2,0.024272059136703793,7131,0,0.03194016668083955,0.3221178768303649,0
17926,46,services,married,secondary,,1077.25,yes,no,0,unknown,2,0.024269119768074957,7132,0,0.03194016668083955,0.8350408197776167,0
18730,31,services,married,secondary,,360.18,yes,no,0,unknown,2,0.02426553015801892,7133,0,0.03194016668083955,0.27915573613859507,0
21475,27,services,married,secondary,,136.97,yes,no,0,unknown,2,0.02423781808668407,7134,0,0.03194016668083955,0.10603668830610222,0
20252,25,admin.,single,secondary,,20.8,yes,yes,2,unknown,2,0.024230786638173265,7135,0,0.08582801372464169,0.04325734999331199,0
16185,46,housemaid,married,primary,,-13.65,no,no,0,unknown,2,0.0241906901348623,7136,0,0.04202667008875204,-0.013877329195508232,0
17939,54,services,married,secondary,,1362.41,yes,no,0,unknown,2,0.024189747774315443,7137,0,0.03194016668083955,1.0526314484234485,0
16183,39,services,married,secondary,,-107.2,no,yes,0,unknown,2,0.024180140186961928,7138,0,0.03260156434130541,-0.08450687446052896,0
21885,44,services,married,secondary,,866.3,yes,no,0,unknown,2,0.024172298936861427,7139,0,0.03194016668083955,0.668841864827839,0
17967,57,services,married,secondary,,94.23,yes,no,1,unknown,2,0.02414396701946106,7140,0,0.03194016668083955,0.07266662644431404,0
19879,36,technician,married,,,101.42,yes,yes,0,unknown,2,0.024127137568043276,7141,0,0.08582801372464169,0.21001894313057703,0
16362,58,housemaid,married,primary,,468.65,no,no,0,unknown,2,0.024117444552680462,7142,0,0.04202667008875204,0.4750123387860988,0
17532,51,blue-collar,married,primary,,4056.57,yes,no,0,unknown,2,0.02410881848417283,7143,0,0.02903146617854586,2.839251548402429,0
15439,32,services,married,secondary,,184.34,yes,no,0,unknown,2,0.02407932381693691,7144,0,0.03194016668083955,0.14177545458411037,0
20410,32,services,married,secondary,,174.99,yes,no,0,unknown,2,0.02407155951443548,7145,0,0.03194016668083955,0.13454099555656163,0
19605,40,services,married,secondary,,542.85,yes,no,0,unknown,2,0.024061357807836425,7146,0,0.03194016668083955,0.4171931334027988,0
20540,28,services,married,secondary,,-36.17,yes,no,0,unknown,2,0.024054059211846914,7147,0,0.03194016668083955,-0.027789073193076403,0
18019,55,entrepreneur,married,primary,,247.2,no,no,0,unknown,2,0.02405190608364717,7148,0,0.04202667008875204,0.2498750802342193,0
16912,23,student,single,secondary,,507.57,yes,no,0,unknown,2,0.024041326477210856,7149,0,0.04390142483463692,0.5357139886807096,0
19601,51,self-employed,married,primary,,19.73,no,no,0,unknown,2,0.02402090200254267,7150,0,0.0438098091495243,0.02076288784088709,0
18720,44,management,married,tertiary,,2344.6,yes,yes,2,unknown,2,0.02401650765274349,7151,0,0.04331456690489648,2.439004445746031,0
16648,46,services,married,secondary,,28.16,no,yes,0,unknown,2,0.024016174933257344,7152,0,0.03260156434130541,0.022048290804492773,0
22582,32,services,married,secondary,,106.5,yes,no,0,unknown,2,0.02401475936892125,7153,0,0.03194016668083955,0.08168927191514319,0
15891,52,services,married,secondary,,1021.3,yes,no,0,unknown,2,0.023985308599599672,7154,0,0.03194016668083955,0.7824125728347708,0
17629,36,services,married,secondary,,248.27,yes,no,0,unknown,2,0.023974777828041454,7155,0,0.03194016668083955,0.19011483795899786,0
16341,38,self-employed,single,secondary,,1136.21,yes,no,0,unknown,2,0.023971650778982598,7156,0,0.11296841420463466,3.0769014175517553,0
21692,35,unemployed,single,secondary,,984.6,yes,no,0,unknown,2,0.02396416513680831,7157,0,0.04390142483463692,1.0358592551634491,0
23071,36,services,married,secondary,,222.56,yes,no,0,unknown,2,0.02395352434086059,7158,0,0.03194016668083955,0.17027610688264364,0
21251,33,services,married,secondary,,74.72,yes,no,0,unknown,2,0.023949158637692224,7159,0,0.03194016668083955,0.057156325673280786,0
15521,36,services,married,secondary,,190.75,yes,no,0,unknown,2,0.023927253649517703,7160,0,0.03194016668083955,0.14577886961059638,0
19326,33,services,married,secondary,,39.42,yes,no,0,unknown,2,0.023920012579982167,7161,0,0.03194016668083955,0.030117242222985178,0
21017,31,services,married,secondary,,-57.29,yes,no,0,unknown,2,0.023918632441249175,7162,0,0.03194016668083955,-0.04376756097723625,0
19014,34,services,married,secondary,,66.95,yes,no,0,unknown,2,0.023903523902945565,7163,0,0.03194016668083955,0.051115155900321445,0
