id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target
17259,34,management,single,tertiary,,2424.47,yes,no,2,unknown,2,0.05043115891753415,5515,0
17864,47,admin.,married,secondary,cellular,1409.59,yes,yes,0,unknown,2,0.0504143311108919,5516,0
16948,39,blue-collar,married,secondary,cellular,955.48,yes,yes,1,unknown,2,0.050411710823130354,5517,0
20323,35,services,single,secondary,,42.19,no,no,0,unknown,2,0.05039948000873381,5518,0
17240,37,management,single,secondary,cellular,43.67,yes,yes,1,unknown,2,0.05029000689460458,5519,0
16563,28,housemaid,married,secondary,telephone,59.76,yes,no,0,unknown,2,0.05024365102692907,5520,0
21433,54,admin.,married,secondary,cellular,260.4,yes,yes,1,unknown,2,0.05020155107217265,5521,0
17050,34,admin.,married,secondary,cellular,650.57,yes,yes,0,unknown,2,0.05017583319166472,5522,0
17520,27,technician,single,tertiary,,3147.12,yes,no,1,unknown,2,0.05017397421304122,5523,0
20205,35,unemployed,married,secondary,telephone,343.36,yes,no,0,unknown,2,0.050161023330580035,5524,0
20577,29,technician,single,secondary,cellular,792.52,yes,yes,0,unknown,2,0.05015748547356384,5525,0
16114,35,self-employed,married,tertiary,,1799.36,no,no,0,unknown,2,0.050096964847282134,5526,0
20557,29,technician,single,secondary,cellular,-616.01,yes,yes,1,unknown,2,0.05006878877054612,5527,0
22960,37,services,single,secondary,,-70.35,no,no,0,unknown,2,0.050049522466255485,5528,0
20193,41,technician,single,secondary,cellular,-58.38,yes,yes,1,unknown,2,0.05004762205469548,5529,0
18642,43,management,divorced,secondary,cellular,252.85,yes,yes,1,unknown,2,0.05001518894921162,5530,0
21706,34,technician,married,,,4078.21,yes,no,1,unknown,2,0.050003342695346974,5531,0
20166,41,management,married,primary,cellular,348.59,yes,no,0,unknown,2,0.04996597376335193,5532,0
19800,58,blue-collar,married,primary,cellular,5516.26,yes,yes,2,low,2,0.04996527318524688,5533,0
16250,47,services,married,primary,cellular,103.12,yes,no,2,unknown,2,0.04994163648304358,5534,0
20888,44,blue-collar,single,tertiary,,801.09,yes,no,0,unknown,2,0.04993366643301339,5535,0
22432,35,management,single,tertiary,,4864.4,yes,no,0,unknown,2,0.04989363722746908,5536,0
20431,45,,married,secondary,,11510.34,no,no,0,unknown,2,0.04985600120964084,5537,0
16312,39,technician,single,secondary,cellular,1086.47,yes,yes,0,unknown,2,0.04985319827435186,5538,0
20216,53,technician,divorced,secondary,cellular,481.38,yes,yes,1,unknown,2,0.04985011777921463,5539,0
21522,34,blue-collar,married,secondary,cellular,349.07,yes,yes,1,unknown,2,0.04979136538044789,5540,0
16883,60,retired,divorced,tertiary,,-30.14,yes,no,0,unknown,2,0.049778926681363446,5541,0
16439,48,services,single,secondary,,289.0,no,no,0,unknown,2,0.049775738612286596,5542,0
21615,48,technician,married,secondary,,3202.67,no,no,0,unknown,2,0.04977206345796494,5543,0
21970,48,self-employed,married,secondary,cellular,-839.4,yes,no,0,unknown,2,0.049751368337722375,5544,0
15549,48,blue-collar,married,secondary,cellular,2344.33,yes,yes,0,unknown,2,0.04974822359708497,5545,0
21227,42,blue-collar,married,,,-61.53,yes,no,1,unknown,2,0.04974671065408014,5546,0
22595,27,admin.,married,secondary,cellular,37.98,yes,yes,0,unknown,2,0.04970637119274295,5547,0
16122,43,services,divorced,secondary,,87.79,no,no,0,unknown,2,0.049690697946068604,5548,0
18863,57,entrepreneur,married,tertiary,,1241.49,no,no,1,unknown,2,0.04968238348052347,5549,0
19571,43,blue-collar,married,primary,,8179.4,no,no,0,unknown,2,0.04966634854514564,5550,0
17892,32,blue-collar,married,primary,cellular,29.24,yes,yes,5,low,2,0.049657304818075794,5551,0
19279,51,management,single,,,-434.22,yes,no,1,unknown,2,0.049653896198030976,5552,0
19063,27,admin.,married,secondary,cellular,-3.79,yes,yes,0,unknown,2,0.04963668511834999,5553,0
19348,35,admin.,married,secondary,cellular,365.48,yes,yes,0,unknown,2,0.04961854946896782,5554,0
21422,36,technician,single,secondary,cellular,801.73,yes,yes,0,unknown,2,0.04961570451107452,5555,0
16552,44,services,married,primary,cellular,2472.98,yes,no,0,unknown,2,0.04960864660722029,5556,0
17292,35,services,married,secondary,cellular,-84.03,yes,yes,3,low,2,0.049601358952825955,5557,0
17200,46,housemaid,divorced,primary,cellular,2056.35,yes,no,1,unknown,2,0.04954230295827827,5558,0
20469,37,management,single,,,164.59,yes,no,0,unknown,2,0.04950112331631874,5559,0
17821,44,self-employed,married,secondary,telephone,375.12,yes,no,0,unknown,2,0.04949853335740186,5560,0
19298,50,technician,married,secondary,cellular,-446.65,yes,yes,2,low,2,0.04945584358677243,5561,0
18163,48,entrepreneur,divorced,secondary,cellular,-40.31,yes,yes,4,low,2,0.04943136852582622,5562,0
21462,42,entrepreneur,married,secondary,telephone,232.21,yes,no,0,unknown,2,0.049418990477503706,5563,0
22811,43,technician,divorced,,,324.97,yes,no,0,unknown,2,0.04939509445926269,5564,0
21880,35,admin.,married,secondary,cellular,224.65,yes,yes,0,unknown,2,0.04938436172366777,5565,0
23098,50,unemployed,married,secondary,telephone,591.1,yes,no,0,unknown,2,0.04938370526496921,5566,0
17590,39,admin.,married,secondary,cellular,-942.12,yes,yes,1,unknown,2,0.049382643085219495,5567,0
18807,31,admin.,married,secondary,telephone,223.81,yes,yes,1,unknown,2,0.04936572244850619,5568,0
18658,36,self-employed,single,tertiary,telephone,-128.12,yes,yes,1,unknown,2,0.04936469441765734,5569,0
22050,45,admin.,married,secondary,cellular,682.2,yes,yes,0,unknown,2,0.049355106765349835,5570,0
17684,39,technician,divorced,secondary,cellular,874.08,yes,yes,0,unknown,2,0.049353874218550475,5571,0
18774,34,blue-collar,married,secondary,cellular,78.59,yes,yes,1,unknown,2,0.049341025810046166,5572,0
21288,36,management,single,tertiary,,4564.79,yes,no,0,unknown,2,0.049315259971036245,5573,0
21821,46,blue-collar,divorced,primary,,2935.75,no,no,0,unknown,2,0.04931076391131762,5574,0
20934,59,self-employed,married,primary,cellular,627.44,yes,no,3,low,2,0.04930687578780669,5575,0
17867,60,management,married,primary,cellular,103.12,no,yes,0,unknown,2,0.049294154477603526,5576,0
17372,36,entrepreneur,married,tertiary,,-47.3,no,no,1,unknown,2,0.049199212193634635,5577,0
17455,61,retired,married,,,-484.71,no,yes,0,unknown,2,0.04916498480373955,5578,0
20944,34,admin.,married,secondary,cellular,34.84,yes,yes,0,unknown,2,0.049148808482617115,5579,0
15541,46,blue-collar,married,,,1096.93,yes,no,0,unknown,2,0.049103409424228806,5580,0
15994,40,technician,divorced,secondary,cellular,761.63,yes,yes,0,unknown,2,0.04908928676650585,5581,0
17018,39,blue-collar,married,secondary,cellular,153.28,yes,yes,1,unknown,2,0.04907166326787069,5582,0
15476,38,technician,single,tertiary,,4363.83,yes,no,0,unknown,2,0.04907094333149938,5583,0
18982,52,housemaid,married,secondary,telephone,476.32,yes,no,0,unknown,2,0.04903674478639061,5584,0
16172,39,self-employed,married,tertiary,,-9.4,no,no,1,unknown,2,0.049026473905754916,5585,0
22056,28,student,single,secondary,,4936.65,no,no,0,unknown,2,0.04901522420541165,5586,0
17862,32,services,married,primary,cellular,187.87,yes,no,1,unknown,2,0.049013716262104635,5587,0
20034,41,blue-collar,married,,,793.09,yes,no,0,unknown,2,0.04899420267070535,5588,0
21195,48,retired,married,secondary,cellular,299.26,yes,yes,0,unknown,2,0.04898746244481613,5589,0
21272,34,blue-collar,single,primary,,2071.5,no,no,0,unknown,2,0.04896937381981744,5590,0
17318,42,blue-collar,married,secondary,cellular,1556.68,yes,yes,0,unknown,2,0.0489152816281981,5591,0
15945,39,blue-collar,married,secondary,cellular,1414.02,yes,yes,0,unknown,2,0.04891511083292904,5592,0
17454,54,admin.,married,secondary,cellular,838.17,yes,yes,0,unknown,2,0.04890650686434207,5593,0
15510,43,technician,married,primary,cellular,-352.22,yes,no,0,unknown,2,0.048890547428247215,5594,0
19741,49,technician,married,secondary,,2696.68,no,no,0,unknown,2,0.04885496458921609,5595,0
17568,30,management,single,tertiary,,3972.5,yes,no,0,unknown,2,0.04880875474578251,5596,0
19610,35,management,single,tertiary,,2840.44,yes,no,1,unknown,2,0.04878604307241617,5597,0
20127,38,management,divorced,tertiary,,4414.73,yes,no,0,unknown,2,0.04876739456906944,5598,0
20204,32,blue-collar,married,secondary,cellular,984.1,yes,yes,0,unknown,2,0.04875539312461582,5599,0
18620,52,blue-collar,divorced,primary,,2857.73,no,no,0,unknown,2,0.04871258000124421,5600,0
17457,46,retired,married,secondary,cellular,28.94,yes,yes,0,unknown,2,0.04869965821878664,5601,0
18710,51,technician,married,secondary,,2694.98,no,no,0,unknown,2,0.04869633635880326,5602,0
15528,48,admin.,married,secondary,cellular,396.83,yes,yes,0,unknown,2,0.04865031407435874,5603,0
21074,50,admin.,married,secondary,cellular,-866.64,yes,yes,1,unknown,2,0.04864590020752057,5604,0
18447,43,blue-collar,married,secondary,cellular,1438.94,yes,yes,0,unknown,2,0.04864427213397765,5605,0
17538,45,blue-collar,single,primary,,1031.1,no,no,1,unknown,2,0.04862929677031597,5606,0
21626,25,services,single,secondary,cellular,664.87,yes,yes,1,unknown,2,0.048621846534163654,5607,0
18062,50,management,married,secondary,,15.59,no,no,2,unknown,2,0.04858437778462725,5608,0
15965,53,unemployed,divorced,secondary,,4565.63,no,no,1,unknown,2,0.04853889728258238,5609,0
16733,57,admin.,married,,,-8.08,yes,no,0,unknown,2,0.04853831147511305,5610,0
15883,31,management,single,secondary,cellular,57.84,yes,yes,0,unknown,2,0.04853624108925909,5611,0
16384,43,blue-collar,married,,,-769.06,yes,no,1,unknown,2,0.048500284550758374,5612,0
21041,34,blue-collar,married,secondary,cellular,890.19,yes,yes,0,unknown,2,0.04844661407603697,5613,0
16295,51,self-employed,married,tertiary,,191.17,no,no,1,unknown,2,0.04842094063971366,5614,0
22588,43,blue-collar,married,secondary,cellular,1282.19,yes,yes,0,unknown,2,0.04838853321753936,5615,0
17308,56,management,married,primary,cellular,104.61,yes,no,0,unknown,2,0.048385027166655714,5616,0
20580,51,blue-collar,divorced,tertiary,,241.52,yes,no,0,unknown,2,0.048316724979565066,5617,0
15520,38,services,single,,,1681.38,yes,no,0,unknown,2,0.04830727052046184,5618,0
22724,34,blue-collar,married,,,39.22,yes,no,0,unknown,2,0.04830516568950533,5619,0
16938,35,blue-collar,married,,,59.26,yes,no,0,unknown,2,0.04826053871702196,5620,0
18379,55,admin.,married,secondary,cellular,489.68,yes,yes,0,unknown,2,0.048259580919692555,5621,0
20159,55,housemaid,married,secondary,telephone,126.8,yes,no,0,unknown,2,0.048232081264035005,5622,0
22896,34,technician,single,tertiary,,2296.57,yes,no,1,unknown,2,0.04821820040955597,5623,0
15975,47,blue-collar,married,,,601.97,yes,no,0,unknown,2,0.04821589283544073,5624,0
16228,27,blue-collar,married,,,-353.48,yes,no,0,unknown,2,0.048207660911630104,5625,0
22507,40,management,single,tertiary,,4077.24,yes,no,0,unknown,2,0.048204489015817586,5626,0
20772,23,services,married,secondary,telephone,51.5,yes,yes,3,low,2,0.04820333613818267,5627,0
21552,56,blue-collar,married,secondary,cellular,429.86,yes,yes,1,unknown,2,0.04820291491409454,5628,0
17830,40,blue-collar,married,,,250.12,yes,no,0,unknown,2,0.04818473068156472,5629,0
16211,27,management,single,tertiary,,2089.44,yes,no,1,unknown,2,0.04818139067454581,5630,0
19689,35,blue-collar,married,secondary,cellular,-644.17,yes,yes,1,unknown,2,0.048079608246827395,5631,0
18877,58,retired,married,secondary,cellular,197.17,yes,yes,0,unknown,2,0.04804565333996205,5632,0
21863,41,blue-collar,divorced,primary,,1886.98,no,no,0,unknown,2,0.04798400785930119,5633,0
21532,48,management,married,secondary,cellular,53.77,yes,yes,1,low,2,0.04796796818903112,5634,0
18084,39,technician,single,secondary,cellular,-60.73,yes,yes,0,unknown,2,0.04796733670166811,5635,0
21351,33,services,married,secondary,cellular,178.41,yes,yes,2,low,2,0.047964230613100574,5636,0
18961,35,blue-collar,married,,,-179.51,yes,no,0,unknown,2,0.04787440713591075,5637,0
22312,37,technician,single,tertiary,,858.83,yes,no,2,unknown,2,0.04785538643355233,5638,0
20732,39,blue-collar,married,,,-5.36,yes,no,0,unknown,2,0.047848758613559,5639,0
22063,54,technician,married,primary,cellular,-1838.2,yes,no,1,unknown,2,0.04782867914944894,5640,0
21137,37,services,married,secondary,,1113.89,no,no,2,unknown,2,0.04780698985092006,5641,0
21262,37,blue-collar,married,secondary,cellular,627.97,yes,yes,0,unknown,2,0.04779136264026003,5642,0
22630,39,blue-collar,single,primary,,1575.22,no,no,0,unknown,2,0.04777548063496618,5643,0
21446,45,management,married,secondary,,634.34,no,no,1,unknown,2,0.047774882163089206,5644,0
17283,31,blue-collar,married,secondary,cellular,327.57,yes,yes,0,unknown,2,0.04776678051985058,5645,0
20858,38,management,married,secondary,,1615.36,no,no,0,unknown,2,0.0477071449640849,5646,0
19388,43,admin.,married,secondary,cellular,-443.56,yes,yes,0,unknown,2,0.04767369668240167,5647,0
19523,34,blue-collar,married,secondary,cellular,405.09,yes,yes,0,unknown,2,0.04766233907149463,5648,0
16133,28,services,single,secondary,cellular,211.56,yes,yes,1,unknown,2,0.04765688739649343,5649,0
17582,34,technician,married,secondary,,1231.56,no,no,0,unknown,2,0.04763410543152526,5650,0
16263,43,blue-collar,married,secondary,cellular,741.08,yes,yes,0,unknown,2,0.04751548124147652,5651,0
18732,57,retired,married,primary,,5927.23,no,no,0,unknown,2,0.04749242570231899,5652,0
18343,31,services,married,primary,cellular,-188.42,no,yes,0,unknown,2,0.047489349450512024,5653,0
21698,29,blue-collar,married,secondary,cellular,29.99,yes,yes,0,unknown,2,0.04744223137603793,5654,0
21091,41,blue-collar,single,primary,,90.82,no,no,1,unknown,2,0.04741720272864923,5655,0
21165,51,blue-collar,married,primary,,7146.42,no,no,0,unknown,2,0.047361338949325225,5656,0
16028,47,housemaid,married,primary,cellular,216.06,yes,no,2,low,2,0.04736123117710637,5657,0
21411,41,blue-collar,married,secondary,cellular,522.28,yes,yes,0,unknown,2,0.04731791017220804,5658,0
15973,40,blue-collar,single,primary,cellular,445.2,yes,yes,0,low,2,0.04724044051122533,5659,0
22389,55,technician,married,,,4718.54,yes,no,0,unknown,2,0.047203923733687564,5660,0
21700,49,blue-collar,married,,,65.19,yes,no,0,unknown,2,0.047201413206537805,5661,0
17650,30,services,single,secondary,cellular,-16.54,yes,yes,1,unknown,2,0.04714122649218995,5662,0
16021,26,management,single,tertiary,,1375.98,yes,no,1,unknown,2,0.04711342814216689,5663,0
20777,51,blue-collar,married,,,103.01,yes,no,0,unknown,2,0.047110550211318575,5664,0
17330,39,management,married,secondary,cellular,433.16,yes,yes,0,low,2,0.04709000981743645,5665,0
18936,37,blue-collar,married,secondary,cellular,155.46,yes,yes,0,unknown,2,0.04703711238438523,5666,0
20674,51,blue-collar,married,,,55.6,yes,no,0,unknown,2,0.04703538767359873,5667,0
16757,47,entrepreneur,married,tertiary,cellular,2639.44,yes,yes,1,unknown,2,0.04700114077011191,5668,0
17480,27,unemployed,single,primary,cellular,111.2,no,yes,0,unknown,2,0.047000969217772415,5669,0
18826,37,blue-collar,married,secondary,cellular,114.01,yes,yes,0,unknown,2,0.046971489798775856,5670,0
17720,25,management,single,tertiary,,1233.86,yes,no,1,unknown,2,0.04696355431779673,5671,0
19913,43,admin.,married,primary,cellular,307.87,yes,yes,3,low,2,0.046941206682528436,5672,0
22147,39,blue-collar,married,secondary,cellular,184.61,yes,yes,0,unknown,2,0.04693284189652942,5673,0
22178,34,blue-collar,married,secondary,cellular,-71.94,yes,yes,0,unknown,2,0.046902882981740994,5674,0
18994,41,technician,single,secondary,cellular,-638.28,yes,yes,0,unknown,2,0.04689338548027267,5675,0
21606,32,management,single,tertiary,,1499.9,yes,no,1,unknown,2,0.046858328321070605,5676,0
18841,33,services,single,,,506.17,yes,no,0,unknown,2,0.0468063999983437,5677,0
16202,25,admin.,single,secondary,,4712.96,yes,no,1,unknown,2,0.04680241471122906,5678,0
18040,30,services,single,,,349.97,yes,no,0,unknown,2,0.046784890537535616,5679,0
19602,34,technician,married,secondary,cellular,148.77,yes,yes,3,unknown,2,0.04677898080375122,5680,0
16143,42,unemployed,divorced,primary,cellular,153.98,yes,no,1,unknown,2,0.046769120927091345,5681,0
19759,46,management,married,secondary,,31.7,no,no,1,unknown,2,0.046740334711273965,5682,0
22286,59,management,married,tertiary,,129.2,no,yes,3,low,2,0.04671517345388607,5683,0
19148,47,blue-collar,married,,,-352.0,yes,no,0,unknown,2,0.046691988324795555,5684,0
20712,48,blue-collar,married,secondary,cellular,448.5,yes,yes,0,unknown,2,0.04667460483211351,5685,0
17866,24,management,single,tertiary,,989.11,yes,no,1,unknown,2,0.046652543473964796,5686,0
18240,54,retired,divorced,primary,,71.67,no,no,0,unknown,2,0.04663541928102773,5687,0
20906,27,management,single,tertiary,,2438.96,yes,no,0,unknown,2,0.04657634148666117,5688,0
20522,40,housemaid,divorced,primary,cellular,-63.67,yes,no,1,unknown,2,0.04657630635142312,5689,0
17755,32,services,married,secondary,cellular,4975.56,yes,yes,1,unknown,2,0.04656897803919691,5690,0
18550,49,services,married,primary,cellular,830.59,yes,no,0,unknown,2,0.04656808897178837,5691,0
17165,43,management,married,secondary,cellular,3295.39,yes,yes,1,unknown,2,0.046557476354074215,5692,0
21732,40,blue-collar,married,secondary,cellular,-51.37,yes,yes,0,unknown,2,0.04648669167883356,5693,0
19207,47,blue-collar,married,primary,cellular,1465.79,yes,yes,3,low,2,0.04644478338860541,5694,0
17545,24,services,single,secondary,cellular,611.35,yes,yes,0,unknown,2,0.04644320617317121,5695,0
19695,52,technician,married,secondary,,-32.04,no,no,1,unknown,2,0.04642538250639935,5696,0
17162,37,technician,married,secondary,,603.38,no,no,0,unknown,2,0.046413479722394235,5697,0
17528,49,services,married,secondary,,2152.17,no,no,1,unknown,2,0.04639881827906753,5698,0
18143,58,housemaid,married,primary,telephone,318.33,yes,no,3,low,2,0.04638091072408945,5699,0
22559,52,admin.,single,primary,,18.25,no,no,0,unknown,2,0.04636262506699706,5700,0
16931,49,services,married,secondary,cellular,225.01,yes,yes,5,unknown,2,0.046357383442194804,5701,0
17033,33,management,single,tertiary,,2573.15,yes,no,0,unknown,2,0.04634004635843526,5702,0
22070,51,services,married,primary,cellular,26.67,no,yes,0,unknown,2,0.046327579311376085,5703,0
20766,42,entrepreneur,single,primary,cellular,390.82,no,yes,0,unknown,2,0.04631998238924229,5704,0
19284,38,services,married,secondary,,1575.67,no,no,1,unknown,2,0.04631476879432334,5705,0
18144,60,management,married,secondary,,412.43,no,no,1,unknown,2,0.04629431333397677,5706,0
22188,56,self-employed,married,tertiary,,447.92,no,no,0,unknown,2,0.0462901023075829,5707,0
20197,57,admin.,single,secondary,,5875.69,yes,no,1,unknown,2,0.04624138334928089,5708,0
16531,58,technician,married,secondary,,133.74,no,no,1,unknown,2,0.04623902894738938,5709,0
21776,54,blue-collar,married,secondary,cellular,452.91,yes,yes,0,unknown,2,0.046235148531572526,5710,0
18802,58,housemaid,married,tertiary,,503.76,no,no,0,unknown,2,0.04622898147708772,5711,0
19101,55,blue-collar,divorced,primary,,88.35,no,no,1,unknown,2,0.046226334687521804,5712,0
16602,28,technician,married,secondary,,20.76,no,no,0,unknown,2,0.0461716987297132,5713,0
15531,50,management,single,tertiary,,551.54,yes,no,2,unknown,2,0.04615638720792087,5714,0
18099,45,blue-collar,married,primary,,4736.42,no,no,1,unknown,2,0.04614994263842335,5715,0
21886,35,services,married,secondary,,2681.99,no,no,0,unknown,2,0.046148124082379186,5716,0
22992,32,technician,married,secondary,,180.78,no,no,0,unknown,2,0.04612494122175116,5717,0
21442,30,management,married,secondary,cellular,-619.78,yes,yes,0,low,2,0.04610824589892499,5718,0
17643,31,management,single,tertiary,,-394.7,yes,no,2,unknown,2,0.046088927858608686,5719,0
18182,46,blue-collar,married,tertiary,,1042.87,yes,no,2,unknown,2,0.04605791344830697,5720,0
17766,54,admin.,divorced,primary,,-1.24,no,no,0,unknown,2,0.04604826969492087,5721,0
20245,45,technician,single,tertiary,,1411.23,yes,no,1,unknown,2,0.04598502957162775,5722,0
17399,37,blue-collar,married,primary,cellular,2040.1,yes,yes,2,low,2,0.04596767666532476,5723,0
17998,26,student,single,primary,cellular,119.78,yes,no,0,unknown,2,0.04592186035907094,5724,0
20447,28,management,single,tertiary,,1316.12,no,yes,0,unknown,2,0.04591376914430931,5725,0
21038,31,management,single,tertiary,,2197.94,yes,no,0,unknown,2,0.04590440822786723,5726,0
19949,53,blue-collar,married,secondary,telephone,372.51,yes,yes,1,unknown,2,0.04587282129783925,5727,0
19016,49,blue-collar,divorced,primary,,926.93,no,no,0,unknown,2,0.04586598393094167,5728,0
18274,51,technician,divorced,tertiary,,322.35,yes,no,2,unknown,2,0.04582175855882509,5729,0
20831,29,management,single,tertiary,,681.56,yes,no,1,unknown,2,0.045803074522715766,5730,0
21989,42,technician,married,secondary,,-917.39,no,no,1,unknown,2,0.045787834138073455,5731,0
16973,54,blue-collar,married,secondary,telephone,352.02,yes,yes,1,unknown,2,0.0457677334322334,5732,0
22026,31,management,single,tertiary,,2087.52,yes,no,0,unknown,2,0.04573379022246178,5733,0
20945,50,blue-collar,married,secondary,cellular,-68.34,yes,yes,0,unknown,2,0.045721736275379656,5734,0
16905,32,housemaid,married,primary,cellular,-248.52,yes,no,1,low,2,0.045626007621890514,5735,0
17736,31,management,single,tertiary,,651.73,yes,no,1,unknown,2,0.045610582937223455,5736,0
21030,28,technician,single,secondary,,11095.98,yes,no,0,unknown,2,0.045610288151128435,5737,0
20206,42,technician,married,secondary,,309.18,no,no,0,unknown,2,0.04558868058175755,5738,0
19895,31,management,single,tertiary,,606.53,yes,no,1,unknown,2,0.04554109414268047,5739,0
16057,40,blue-collar,single,primary,,200.91,no,no,0,unknown,2,0.04554065386903242,5740,0
15555,43,services,married,secondary,,-73.59,no,no,2,unknown,2,0.04549278957662976,5741,0
19835,41,entrepreneur,single,secondary,,3296.52,no,no,0,unknown,2,0.045426606501745063,5742,0
16825,31,management,single,tertiary,,519.92,yes,no,1,unknown,2,0.045408224737198875,5743,0
17870,49,services,married,primary,cellular,17.57,yes,no,0,unknown,2,0.04530879173004931,5744,0
15967,32,management,single,tertiary,,1853.28,yes,no,0,unknown,2,0.045301156185147524,5745,0
20691,60,blue-collar,married,primary,cellular,-37.84,yes,yes,4,low,2,0.04526108408924824,5746,0
22151,26,blue-collar,married,secondary,telephone,46.39,yes,yes,0,unknown,2,0.04525966232126054,5747,0
18065,41,management,married,tertiary,,6151.94,yes,no,1,unknown,2,0.0452510210126943,5748,0
20391,48,blue-collar,single,primary,,384.59,no,no,0,unknown,2,0.045239781390261975,5749,0
20594,30,technician,single,tertiary,,201.42,yes,no,1,unknown,2,0.0452205022057247,5750,0
18557,41,blue-collar,married,secondary,cellular,-826.23,yes,yes,0,unknown,2,0.045215209741177875,5751,0
22942,50,services,married,primary,cellular,-7.49,yes,no,0,unknown,2,0.045197963986848236,5752,0
18509,38,management,married,,,1395.14,yes,no,1,unknown,2,0.04516779201204055,5753,0
21801,25,management,single,tertiary,,1395.57,yes,no,0,unknown,2,0.04511035205372664,5754,0
21342,48,blue-collar,divorced,primary,,344.16,no,no,0,unknown,2,0.045045197377830075,5755,0
21722,28,management,single,tertiary,,124.35,yes,no,1,unknown,2,0.045022184879776904,5756,0
21940,44,entrepreneur,married,secondary,cellular,809.43,yes,yes,5,low,2,0.04501881029894039,5757,0
23037,30,services,divorced,secondary,cellular,57.71,yes,yes,0,unknown,2,0.04501508336027464,5758,0
16591,30,technician,single,tertiary,,1420.63,yes,no,0,unknown,2,0.04501251676357234,5759,0
19277,35,management,divorced,tertiary,,532.29,yes,no,1,unknown,2,0.04500397156811957,5760,0
18233,59,management,divorced,tertiary,,882.29,no,yes,1,unknown,2,0.044935457083377574,5761,0
19434,46,blue-collar,single,primary,,88.73,no,no,0,unknown,2,0.044934200385928,5762,0
15990,58,management,married,secondary,,759.63,no,no,0,unknown,2,0.04488945744405714,5763,0
22283,44,management,divorced,tertiary,,2239.89,yes,no,0,unknown,2,0.04488885572978848,5764,0
19139,43,blue-collar,single,primary,,-87.92,no,no,0,unknown,2,0.04488251724707198,5765,0
22468,45,unemployed,divorced,primary,cellular,430.75,yes,no,0,unknown,2,0.04488155314771585,5766,0
20399,47,technician,married,secondary,,56.89,no,no,0,unknown,2,0.044841248844527254,5767,0
18633,44,entrepreneur,divorced,secondary,,429.14,no,no,2,unknown,2,0.04483927224468403,5768,0
17952,36,services,divorced,secondary,cellular,223.5,yes,yes,0,unknown,2,0.04483413977735899,5769,0
20302,33,technician,married,secondary,cellular,178.89,yes,yes,2,unknown,2,0.044805380639167974,5770,0
22852,28,management,single,tertiary,,-23.28,yes,no,1,unknown,2,0.04479838282966312,5771,0
20234,35,technician,single,tertiary,,1513.86,yes,no,0,unknown,2,0.044793699857803654,5772,0
23036,33,management,single,tertiary,,198.95,yes,no,1,unknown,2,0.044775153231310455,5773,0
16844,33,management,single,tertiary,,189.52,yes,no,1,unknown,2,0.044760900804319,5774,0
19943,37,services,single,secondary,cellular,117.15,yes,yes,0,unknown,2,0.04473349034977538,5775,0
18504,30,services,single,tertiary,,3579.22,yes,no,0,unknown,2,0.0447320490711935,5776,0
15898,50,technician,married,secondary,,117.16,no,no,0,unknown,2,0.04471685313643854,5777,0
22594,31,management,single,tertiary,,1396.88,yes,no,0,unknown,2,0.04468025656158194,5778,0
15416,25,technician,single,tertiary,,215.66,no,yes,0,unknown,2,0.04467634398066909,5779,0
20393,31,management,single,tertiary,,25.81,yes,no,1,unknown,2,0.04465723994017421,5780,0
16344,28,technician,single,tertiary,,1084.46,yes,no,0,unknown,2,0.04464759156631732,5781,0
22127,39,technician,single,tertiary,,1579.76,yes,no,0,unknown,2,0.044606295112143014,5782,0
16442,45,unemployed,divorced,secondary,cellular,828.13,yes,yes,1,low,2,0.044595671860131574,5783,0
17458,48,blue-collar,single,primary,,-44.08,no,no,0,unknown,2,0.044589879129632845,5784,0
22338,32,management,married,secondary,cellular,2846.46,yes,yes,0,unknown,2,0.044586968022386556,5785,0
18133,43,management,married,tertiary,,5795.45,yes,no,1,unknown,2,0.044566553872096,5786,0
19984,38,services,married,secondary,,415.53,no,no,1,unknown,2,0.04453701779440278,5787,0
18558,35,technician,single,tertiary,,1331.75,yes,no,0,unknown,2,0.04451911524585973,5788,0
15728,32,management,single,tertiary,,1333.51,yes,no,0,unknown,2,0.04451327165205996,5789,0
19343,32,blue-collar,married,primary,cellular,-507.79,yes,yes,3,low,2,0.044510728048638856,5790,0
15455,44,blue-collar,married,primary,,2258.85,no,no,2,unknown,2,0.04450714936580184,5791,0
18800,45,self-employed,married,tertiary,cellular,-428.93,yes,yes,2,unknown,2,0.04450578346342654,5792,0
18089,37,technician,single,tertiary,,58.43,yes,no,1,unknown,2,0.04450025398795794,5793,0
18950,47,services,married,,,4930.34,yes,no,0,unknown,2,0.044496101002148014,5794,0
19447,49,technician,married,,,1320.58,yes,no,1,unknown,2,0.04448822831640622,5795,0
22371,35,services,divorced,secondary,cellular,-57.77,yes,yes,0,unknown,2,0.04448168004958004,5796,0
16406,31,management,single,tertiary,,-94.37,yes,no,1,unknown,2,0.04447637939711407,5797,0
19608,30,housemaid,married,tertiary,cellular,163.69,yes,yes,1,unknown,2,0.04443008361552851,5798,0
15972,35,management,single,tertiary,,671.3,no,yes,0,unknown,2,0.044423984261787695,5799,0
18789,25,technician,single,tertiary,,789.29,yes,no,0,unknown,2,0.04441808792150745,5800,0
